,src,dst,index
2249,ambazonia,continue,2
2250,ambazonia,stay,1
2251,ambazonia,wicke,3
2252,continue,people,2
2253,stay,people,1
2254,wicke,people,3
2255,au,comrgirfadfg,2
2256,comrgirfadfg,thing,2
2257,hope,learn,1
2258,learn,thing,1
2259,recognize,sovereignty,2
2260,think,dialogue,1
2261,un,recognize,2
2262,un,think,1
2263,africa,promote,1
2264,congrats,promote,1
2265,promote,guinea,2
2266,ambaboy,image,1
2267,ambazonia,determine,1
2268,determine,image,2
2269,lady,ambaboy,1
2270,lady,determine,1
2271,ambazonia,ambazoniaalway,1
2272,ambazoniaalway,t,1
2273,enemy,fight,1
2274,enemy,lose,1
2275,enemy,rapist,1
2276,enemy,rip,1
2277,fight,fighter,1
2278,lose,power,1
2279,rapist,control,1
2280,rip,fighter,1
2281,ambazonia,hold,1
2282,ambazonia,leave,1
2283,dieng,document,1
2284,dieng,hold,2
2285,document,pact,1
2286,hold,ambazonia,1
2287,hold,meeting,1
2288,hold,pact,1
2289,leave,ambazonia,1
2290,cafonline,come,1
2291,come,genocideinsoutherncameroon,1
2292,covg0virazf1,encourage,2
2293,encourage,civilian,1
2294,encourage,stop,1
2295,bleed,update,1
2296,cameroun,bleed,1
2297,cameroun,coalitionfdn,2
2298,cameroun,hope,1
2299,cameroun,keep,1
2300,coalitionfdn,update,2
2301,hope,fighter,1
2302,keep,update,1
2303,hrw,judge,1
2304,hrw,know,1
2305,judge,tendency,1
2306,know,tendency,1
2307,lrc,surprise,1
2308,lrc,wonder,1
2309,surprise,tendency,1
2310,wonder,genocide,1
2311,ambazonia,join,2
2312,ambazonia,limit,1
2313,join,refugee,2
2314,limit,opportunity,1
2315,dhs,offer,1
2316,offer,protection,1
2317,recognize,ambazonia,1
2318,states,recognize,1
2319,prevail,skin,2
2320,un,prevail,2
2321,agbornkonghof,genocide,2
2322,ueaucameroun,agbornkonghof,2
2323,tell,ambazonia,1
2324,tibor,tell,1
2325,add,ambazonia,1
2326,candicebergenmp,add,1
2327,aljazeeraworld,shatter,2
2328,ambazonia,send,1
2329,ambazonia,shatter,1
2330,send,piece,1
2331,shatter,piece,3
2332,ambazonia,rape,1
2333,rape,t,1
2334,cameroun,get,1
2335,get,ambazonia,1
2336,chrisfomunyoh,confirm,1
2337,confirm,right,1
2338,continue,community,1
2339,eliesmith,continue,1
2340,let,condemn,1
2341,trussliz,let,1
2342,cohenonafrica,pull,1
2343,force,table,1
2344,pull,rpg,2
2345,swiss,force,1
2346,swiss,pull,1
2347,ambazonia,condemn,1
2348,condemn,action,1
2349,bamenda,go,3
2350,go,pple,3
2351,call,ambazonia,2
2352,condemn,regime,1
2353,henry,call,2
2354,henry,condemn,1
2355,cameroonrepublic,continue,1
2356,cameroonrepublic,leave,2
2357,cameroonrepublic,struggle,1
2358,continue,stop,1
2359,leave,ambazonia,1
2360,leave,stop,1
2361,struggle,ambazonia,1
2362,ambazonia,send,1
2363,send,abdicate,1
2364,commit,t,1
2365,meet,swissenvoy,1
2366,vice,commit,1
2367,vice,meet,1
2368,cabinetpsenat,stop,3
2369,stop,african,1
2370,stop,grave,2
2371,africa,itumomartin,1
2372,africa,need,4
2373,itumomartin,need,1
2374,need,need,4
2375,ambazonia,need,2
2376,ambazonia,tear,1
2377,need,unhumanright,2
2378,tear,unhumanright,1
2379,ambazonia,go,1
2380,ambazonia,watch,1
2381,enjoy,country,1
2382,fraucameroun,enjoy,1
2383,fraucameroun,watch,1
2384,go,country,2
2385,kahwalla,go,1
2386,watch,country,1
2387,watch,thief,1
2388,biafra,realipobdo,1
2389,realipobdo,celebration,1
2390,let,endanglophonecrisis,1
2391,russia,let,1
2392,russia,stop,1
2393,stop,regime,1
2394,gain,independence,1
2395,take,worldflags7,1
2396,thank,follower,1
2397,tiborpnagyjr,gain,1
2398,tiborpnagyjr,take,1
2399,tiborpnagyjr,thank,1
2400,tiborpnagyjr,wish,1
2401,wish,independence,1
2402,france,kill,2
2403,kill,noise,1
2404,kill,oppression,1
2405,cameroun,support,1
2406,secblinken,support,1
2407,support,t,1
2408,support,touch,1
2409,ambazonia,charge,1
2410,ambazonia,institute,1
2411,charge,collaborator,2
2412,institute,collaborator,1
2413,norway,charge,1
2414,account,ambazonia,1
2415,determine,ambazonia,1
2416,fraucameroun,determine,1
2417,fraucameroun,remember,2
2418,fraucameroun,stop,1
2419,kids,remember,1
2420,murdered,account,1
2421,prpaulbiya,stop,1
2422,remember,ambazonia,3
2423,stop,ambazonia,1
2424,stop,genocideinsoutherncameroon,1
2425,ambazonia,call,2
2426,call,ambazonia,2
2427,call,fight,1
2428,chrisguilhou,call,1
2429,chrisguilhou,pharaohinegypt,1
2430,pharaohinegypt,fon,1
2431,go,amp,3
2432,paulkagame,go,3
2433,paulkagame,work,1
2434,work,amp,1
2435,africa,back,1
2436,back,unhumanright,1
2437,forget,genocideinsoutherncameroon,1
2438,mznaab,forget,1
2439,mznaab,stop,1
2440,stop,trauma,1
2441,chrisguilhou,continue,1
2442,continue,ambazonia,1
2443,continue,integrity,1
2444,france,leave,1
2445,france,rwandangenocide,1
2446,intlcrimcourt,continue,1
2447,leave,ambazonia,1
2448,rwandangenocide,ambazonia,1
2449,build,lie,1
2450,cameroon,build,1
2451,cameroon,learn,3
2452,emmanuelmacron,learn,1
2453,learn,weapon,4
2454,ambazonia,deserve,1
2455,ambazonia,need,1
2456,deserve,community,1
2457,need,problem,1
2458,ddiboma,free,1
2459,free,misery,1
2460,ambazonia,call,1
2461,ambazonia,remind,1
2462,call,foxnew,1
2463,remind,genocideinsoutherncameroon,1
2464,bbc,involve,1
2465,involve,cleansing,1
2466,nigeria,problem,3
2467,problem,ambazonia,1
2468,problem,killing,1
2469,problem,race,1
2470,canada,help,1
2471,canada,join,1
2472,help,ambazonia,1
2473,join,club,1
2474,midrf,cameroon,1
2475,unnewsru,midrf,1
2476,brussels,free,2
2477,free,freedom,2
2478,drfemikay,help,1
2479,help,endgenocideinsoutherncameroon,1
2480,clindner,stop,1
2481,clindner,taznew,1
2482,stop,step,1
2483,taznew,e,1
2484,france,sponsor,1
2485,sponsor,level,1
2486,nigeria,toll,2
2487,toll,t,2
2488,biafran,come,1
2489,biafran,link,1
2490,come,railway,1
2491,link,railway,1
2492,cnpscameroun,go,1
2493,cnpscameroun,reject,2
2494,go,cameroon,1
2495,mlk,reject,1
2496,reject,amp,1
2497,reject,cameroon,1
2498,reject,citizen,1
2499,condemn,nytime,2
2500,kill,nytime,1
2501,macron,condemn,2
2502,macron,kill,1
2503,ambazonia,country,1
2504,authorize,country,1
2505,r1608,ambazonia,1
2506,r1608,authorize,1
2507,30yrs,act,4
2508,30yrs,learn,2
2509,act,cynicism,1
2510,act,ind,3
2511,learn,ind,1
2512,learn,preservation,1
2513,hirosaitoafrica,want,1
2514,want,recording,1
2515,ambazonia,judge,1
2516,ambazonia,s,3
2517,eliesmith,worry,1
2518,judge,worry,1
2519,maxbone55,eliesmith,1
2520,maxbone55,s,1
2521,s,worry,4
2522,ambazonia,need,1
2523,go,endgenocideinsoutherncameroon,1
2524,go,partner,1
2525,go,support,1
2526,need,business,1
2527,unhrc,go,3
2528,dare,agenda,1
2529,determine,agenda,1
2530,terroristgenocidalcameroun,dare,1
2531,terroristgenocidalcameroun,determine,1
2532,help,aucmoussafaki,1
2533,protect,child,1
2534,s,help,1
2535,s,send,1
2536,send,crisis,1
2537,un,protect,1
2538,ambazonia,live,2
2539,cameroun,kill,1
2540,kill,kid,1
2541,live,ambazonia,2
2542,donate,ambazonia,1
2543,draw,ambazonia,2
2544,kindnesswe,donate,1
2545,kindnesswe,draw,2
2546,cameroun,carry,1
2547,cameroun,step,1
2548,cameroun,toolate,1
2549,carry,act,1
2550,step,ambazonia,1
2551,toolate,ambazonia,1
2552,ambazonia,say,1
2553,anniepayep,say,1
2554,covg0virazf1,kill,1
2555,kill,people,1
2556,say,genocideinsoutherncameroon,1
2557,say,semez,1
2558,mandate,crime,1
2559,mandate,idpover,1
2560,unsc,mandate,2
2561,hsgfwtl,liberate,1
2562,hsgfwtl,tell,2
2563,liberate,situation,1
2564,tell,land,1
2565,tell,situation,1
2566,mfarussia,think,1
2567,think,cameroun,1
2568,memorialday2022,pay,1
2569,pay,releasethem,1
2570,ambaboy,bali,1
2571,lga,ambaboy,1
2572,lga,order,1
2573,order,land,1
2574,paulbiya,paulkagame,1
2575,paulkagame,place,1
2576,appear,cameroun,1
2577,appear,southerncameroons,1
2578,forgetthe,southerncameroons,1
2579,georgegalloway,appear,2
2580,georgegalloway,forgetthe,1
2581,britain,sponsor,2
2582,sponsor,cameroon,1
2583,sponsor,invading,1
2584,resistancecontinue,untilwereachbueaambazoniawillresisttyrantbiyaandhisterroristregime,1
2585,wanmbel,resistancecontinue,1
2586,chrisdennysuk,know,1
2587,come,truth,1
2588,know,truth,2
2589,sdos,come,1
2590,sdos,know,1
2591,sdos,warn,2
2592,warn,truth,2
2593,cameroun,note,1
2594,hypocrisy,note,1
2595,la,note,1
2596,note,t,3
2597,aucpap,aucmoussafaki,1
2598,find,mission,2
2599,un,aucpap,1
2600,un,find,2
2601,brothers,deal,2
2602,brothers,mastermind,1
2603,brothers,trust,1
2604,deal,ambazonia,1
2605,deal,t,1
2606,mastermind,ambazonia,1
2607,trust,t,1
2608,cult,cpdm,1
2609,pole,cult,1
2610,include,ally,1
2611,leahhardingaje,include,1
2612,lrc,show,1
2613,lrc,warefare,1
2614,show,t,1
2615,warefare,fighter,1
2616,bbcafrica,hospitalburne,1
2617,hospitalburne,southerncameroon,1
2618,free,force,1
2619,heaven,free,1
2620,heaven,know,2
2621,heaven,suffer,1
2622,know,force,2
2623,suffer,force,1
2624,stop,genocideinsoutherncameroon,1
2625,un,stop,1
2626,aucmoussafaki,make,3
2627,make,end,1
2628,make,name,2
2629,france,sophiewilme,1
2630,sophiewilme,noise,1
2631,homeland,let,1
2632,homeland,ninja,1
2633,homeland,win,2
2634,let,ambazonia,1
2635,ninja,ambazonia,1
2636,win,ambazonia,2
2637,chrisguilhou,let,2
2638,fraucameroun,free,1
2639,fraucameroun,let,1
2640,free,ambazonia,1
2641,god,say,1
2642,let,ambazonia,2
2643,let,t,1
2644,moses,say,1
2645,say,ambazonia,1
2646,say,t,1
2647,ambazoniacameroun,know,1
2648,determine,war,1
2649,engagememt,determine,1
2650,engagememt,say,1
2651,know,war,1
2652,say,war,1
2653,assess,situation,4
2654,resolve,problem,1
2655,resolve,situation,1
2656,unsg,assess,4
2657,unsg,resolve,2
2658,help,ambazonia,1
2659,help,situation,1
2660,hrw,help,1
2661,hrw,put,2
2662,hrw,statedept,1
2663,put,ambazonia,1
2664,put,t,1
2665,statedept,ambazonia,1
2666,ukraine,help,1
2667,france,leave,4
2668,france,stay,2
2669,leave,birthright,1
2670,leave,cameroon,2
2671,leave,kind,1
2672,stay,cameroon,1
2673,stay,kind,1
2674,africa,join,2
2675,chinasanworu,join,1
2676,join,country,2
2677,join,interest,1
2678,ambazonia,free,3
2679,free,grave,3
2680,afcon2021,go,3
2681,afcon2021,thank,1
2682,go,genocideinsoutherncameroon,1
2683,go,military,2
2684,thank,people,1
2685,covg0virsa6z,stop,1
2686,do,people,1
2687,stop,genocideinsoutherncameroon,1
2688,un,do,1
2689,africatechie,s,3
2690,france,kill,1
2691,kill,southerncameroon,1
2692,s,cameroonian,2
2693,s,history,1
2694,bless,ambazonia,2
2695,get,ambazonia,2
2696,get,justice,2
2697,lord,bless,2
2698,lord,get,4
2699,ambazonia,survive,1
2700,biya,want,2
2701,biya,wish,1
2702,survive,exit,1
2703,want,exit,2
2704,wish,exit,1
2705,counter,go,1
2706,counter,listen,1
2707,counter,stop,1
2708,go,nderitu,1
2709,listen,nderitu,1
2710,stop,genocideinsoutherncameroon,1
2711,france,want,2
2712,want,cameroon,2
2713,achillembembe,fight,1
2714,achillembembe,note,1
2715,achillembembe,remind,1
2716,fight,liberator,1
2717,note,liberator,1
2718,remind,southerncameroon,1
2719,demonstrate,approval,2
2720,demonstrate,recognition,1
2721,somaliland,demonstrate,3
2722,mean,recognise,1
2723,states,mean,1
2724,deserve,t,1
2725,evil,deserve,1
2726,evil,stop,1
2727,stop,t,1
2728,kill,architect,1
2729,newscrtv,kill,1
2730,ambazonia,thank,1
2731,thank,behalf,1
2732,germanyun,independence,1
2733,plinun,germanyun,1
2734,kgb,sign,1
2735,sign,boundary,1
2736,chop,know,2
2737,chop,trust,1
2738,know,lot,2
2739,trust,pride,1
2740,decide,ambazonia,1
2741,france,let,1
2742,go,confusion,1
2743,let,ambazonia,1
2744,let,confusion,1
2745,vivalex8,decide,1
2746,vivalex8,go,1
2747,vivalex8,let,1
2748,declare,prayer,1
2749,declare,sister,1
2750,ig,declare,2
2751,abandon,safety,1
2752,cameroun,abandon,1
2753,cameroun,put,1
2754,put,war,1
2755,mfarussia,s,2
2756,s,civilian,2
2757,kill,genocide,1
2758,uk,kill,1
2759,ambazonia,free,1
2760,biya,repofcameroon,3
2761,biya,tiborpnagyjr,2
2762,free,ref,1
2763,repofcameroon,ref,2
2764,repofcameroon,unity,1
2765,tiborpnagyjr,ref,2
2766,thenationnews,wish,1
2767,wish,genocide,1
2768,irenekhan,need,1
2769,need,cameroon,1
2770,pretend,cameroon,1
2771,un,pretend,1
2772,bishopnkea,prove,2
2773,prove,abdulkarimalisc,1
2774,prove,justice,1
2775,eu,start,1
2776,eu,take,1
2777,hit,colony,1
2778,kremlinrussiae,hit,1
2779,start,peace,1
2780,take,colony,1
2781,abiama,celebrate,1
2782,ambazonia,bless,1
2783,ambazonia,celebrate,1
2784,bless,biafra,1
2785,celebrate,biafra,1
2786,celebrate,dssagovc,1
2787,france,stop,2
2788,stop,genocideinambazonia,2
2789,motsepe,speak,1
2790,motsepe,want,1
2791,speak,people,1
2792,want,genocideinsoutherncameroon,1
2793,account,lead,1
2794,cameroun,lead,1
2795,lead,abuse,2
2796,cameroun,know,2
2797,cameroun,want,1
2798,know,peace,1
2799,know,territory,1
2800,want,territory,1
2801,emmanuelmacron,say,1
2802,la,say,2
2803,say,help,3
2804,join,endanglophonecrisis,1
2805,us,join,1
2806,antonioguterre,courage,3
2807,beat,courage,1
2808,david,beat,1
2809,learn,bravery,1
2810,ukraine,antonioguterre,1
2811,ukraine,learn,1
2812,un,antonioguterre,2
2813,un,win,3
2814,win,bravery,1
2815,win,courage,2
2816,kill,determination,1
2817,want,cameroon,1
2818,yoruba,kill,1
2819,yoruba,want,1
2820,feel,hand,2
2821,know,feel,2
2822,know,hand,1
2823,know,know,1
2824,do,job,1
2825,france,do,1
2826,france,make,1
2827,france,walcutzb,1
2828,france,want,1
2829,make,rebuild,1
2830,walcutzb,job,1
2831,want,rebuild,1
2832,see,movement,1
2833,storm,freesoutherncameroon,1
2834,succeed,cameroonian,1
2835,walla,see,1
2836,walla,storm,1
2837,walla,succeed,1
2838,hrw,stop,1
2839,kiloyaah,route,1
2840,party,route,1
2841,route,coalitionfdn,1
2842,route,solution,1
2843,stop,coalitionfdn,1
2844,cameroun,t,1
2845,paulbiya,cameroun,1
2846,defeat,suburb,3
2847,terroristcameroun,defeat,3
2848,continue,cameroon,1
2849,hrw,continue,1
2850,hrw,occupy,1
2851,occupy,cameroon,1
2852,god,lose,1
2853,leave,ambazonia,2
2854,lose,ambazonia,1
2855,lose,humiliation,1
2856,lose,war,1
2857,pack,leave,1
2858,pack,lose,2
2859,pack,write,2
2860,pharaoh,leave,1
2861,write,wall,2
2862,demonstrate,ambazonia,1
2863,westernmedia,demonstrate,1
2864,anglophoneconflict,cameroun,1
2865,anglophoneconflict,civilian,1
2866,english,anglophoneconflict,2
2867,english,estimate,1
2868,estimate,cameroun,1
2869,ambazonia,build,1
2870,ambazonia,come,1
2871,build,lie,1
2872,build,truth,1
2873,cameroonrepublic,build,1
2874,come,truth,1
2875,almighty,grant,3
2876,almighty,lead,1
2877,grant,ijn,3
2878,lead,ijn,1
2879,ambazonia,survive,1
2880,ambazonia,watchman,1
2881,malbrunot,sign,2
2882,sign,deal,2
2883,survive,deal,1
2884,watchman,deal,1
2885,celebrate,power,1
2886,come,atrocity,1
2887,outline,atrocity,1
2888,paulbiya,celebrate,1
2889,paulbiya,come,1
2890,paulbiya,outline,1
2891,become,community,1
2892,become,grave,1
2893,cnn,become,1
2894,kill,refugee,1
2895,ple,become,1
2896,ple,kill,1
2897,sell,colony,1
2898,treat,sell,1
2899,biya,keep,1
2900,biya,say,1
2901,keep,week,1
2902,military,say,1
2903,say,year,2
2904,free,rwandangenocide,1
2905,germanyincmr,free,1
2906,germanyincmr,respond,1
2907,germanyincmr,swissambyaounde,1
2908,respond,rwandangenocide,1
2909,swissambyaounde,rwandangenocide,1
2910,ban,ambazonia,1
2911,maintain,issue,1
2912,maintain,law,1
2913,reiterates,ban,1
2914,reiterates,maintain,2
2915,africa,stop,1
2916,ambazonia,free,1
2917,au,stop,1
2918,france,steal,1
2919,free,due,1
2920,steal,due,1
2921,stop,due,2
2922,bbcafrica,hospitalburne,1
2923,hospitalburne,southerncameroon,1
2924,commit,genocideinsoutherncameroon,4
2925,france,commit,4
2926,ablinken,t,1
2927,avoid,conference,1
2928,protect,question,1
2929,un,ablinken,1
2930,un,avoid,1
2931,un,protect,1
2932,ambazonia,confirm,1
2933,bless,military,1
2934,confirm,military,2
2935,nijuh,bless,1
2936,nijuh,confirm,1
2937,nijuh,tiborpnagyjr,1
2938,tiborpnagyjr,t,1
2939,afcon2021,turn,2
2940,turn,ambazonia,1
2941,turn,bamenda,1
2942,hahahahahahaha,put,1
2943,put,business,1
2944,military,genocideinsoutherncameroon,1
2945,military,ngarbuhmassacre,1
2946,ukraine,military,2
2947,assert,security,1
2948,fight,freedom,1
2949,pre,assert,1
2950,pre,fight,1
2951,canada,negotiate,1
2952,negotiate,cameroun,1
2953,brussels,free,2
2954,free,freedom,2
2955,choayaba,say,1
2956,make,drink,1
2957,markbareta,make,1
2958,markbareta,stop,1
2959,say,hand,1
2960,stop,ambazonia,1
2961,justice,stop,1
2962,stop,oduduwanation,1
2963,cosxbpogwwa4,stop,1
2964,cosxbpogwwa4,trouble,1
2965,stop,genocideinsoutherncameroon,1
2966,trouble,cameroon,1
2967,paulbiya,teach,2
2968,teach,ambazonia,1
2969,teach,note,1
2970,france,sponsor,1
2971,sponsor,genocide,1
2972,ambazonia,come,1
2973,come,head,2
2974,lucasasu,head,1
2975,markbareta,come,1
2976,markbareta,lucasasu,1
2977,kill,care,2
2978,washingtonpost,kill,2
2979,passblue,stop,1
2980,stop,camerooniangovernment,1
2981,stop,genocideinsoutherncameroon,1
2982,un,stop,1
2983,ambazonia,listen,1
2984,ambazonia,see,1
2985,do,video,1
2986,listen,video,1
2987,nigeria,do,1
2988,see,separatie,1
2989,commit,ambazonia,1
2990,deserve,ambazonia,1
2991,know,commit,1
2992,know,deserve,1
2993,know,president,1
2994,know,see,1
2995,president,ambazonia,1
2996,see,ambazonia,1
2997,fight,business,1
2998,mean,business,2
2999,unhrc,fight,1
3000,unhrc,mean,2
3001,bambili,breakingnew,2
3002,bambili,goin,1
3003,bambili,urge,2
3004,breakingnew,song,1
3005,breakingnew,t,1
3006,goin,man,1
3007,urge,t,2
3008,ambazonia,canot,2
3009,hv,ambazonia,2
3010,hv,reject,2
3011,reject,canot,1
3012,reject,land,1
3013,bamenda,know,2
3014,bamenda,rise,1
3015,know,way,2
3016,rise,t,1
3017,divert,arch,2
3018,look,ambazonia,1
3019,look,arch,1
3020,quel,divert,2
3021,quel,look,2
3022,permit,say,2
3023,say,crisis,2
3024,minister,oppress,1
3025,oppress,britishsoutherncameroon,1
3026,brule,danse,2
3027,danse,mort,7
3028,il,danse,5
3029,announce,extent,1
3030,michel61b,announce,1
3031,ambazonians,move,3
3032,britain,hand,1
3033,britain,move,1
3034,hand,cameroun,1
3035,move,cameroun,3
3036,move,colonialism,1
3037,cameroun,face,2
3038,face,cameroun,2
3039,people,say,1
3040,say,organisation,1
3041,ambazonia,depend,1
3042,depend,people,1
3043,antonioguterre,chrisfomunyoh,1
3044,antonioguterre,life,2
3045,secblinken,antonioguterre,3
3046,intlcrimcourt,let,1
3047,intlcrimcourt,thank,1
3048,let,ambazonia,1
3049,thank,genocide,1
3050,behead,ambazonia,2
3051,man,behead,2
3052,giddybrow,initiate,1
3053,initiate,people,1
3054,actucameroun,let,3
3055,let,cameroon,3
3056,blaiseeyong,come,2
3057,blaiseeyong,say,1
3058,come,t,2
3059,gaetanntjam,say,1
3060,say,army,1
3061,say,criminal,1
3062,ambazonia,hold,1
3063,ambazonia,say,1
3064,cameroon,hold,1
3065,cameroon,think,1
3066,hold,violence,2
3067,say,violence,1
3068,think,violence,1
3069,ambazonia,declare,3
3070,declare,video,3
3071,britain,invent,2
3072,britain,see,1
3073,invent,t,2
3074,see,t,1
3075,cause,genocideinsoutherncameroon,1
3076,cause,support,1
3077,displacement,cause,2
3078,displacement,offer,1
3079,offer,people,1
3080,ambazonia,live,1
3081,ambazonia,realize,1
3082,ambazonia,thank,1
3083,live,die,1
3084,realize,leader,1
3085,thank,leader,1
3086,commit,ambazonia,1
3087,kenroth,commit,1
3088,english,remember,3
3089,remember,regime,3
3090,calebmaupin,rusconscapetown,1
3091,nigeria,supply,1
3092,rusconscapetown,selfdetermination,1
3093,supply,nation,1
3094,position,put,1
3095,put,southerncamerooniab,1
3096,ambazonia,pourquoi,1
3097,hurt,feeling,1
3098,mopaoen,hurt,1
3099,mopaoen,pourquoi,1
3100,pourquoi,arrete,2
3101,fraucameroun,stop,2
3102,plundber,tell,1
3103,stop,cameroonrepublic,1
3104,stop,southerncameroonian,1
3105,tell,camerooniangovt,1
3106,sir,stand,2
3107,sir,thank,1
3108,sir,tiborpnagyjr,1
3109,stand,injustice,1
3110,stand,people,1
3111,thank,hand,1
3112,tiborpnagyjr,hand,1
3113,americans,realdonaldtrump,1
3114,realdonaldtrump,stopthewar,1
3115,re,conflict,1
3116,rootcause,conflict,1
3117,un,re,1
3118,un,rootcause,1
3119,un,want,2
3120,want,conflict,2
3121,abuse,freedom,1
3122,restore,ambazonia,1
3123,sako,abuse,1
3124,sako,restore,1
3125,sako,stand,2
3126,stand,people,2
3127,forbid,ambazonia,2
3128,france,forbid,2
3129,france,leave,1
3130,leave,ambazonia,1
3131,choayaba,realipobdo,1
3132,realipobdo,day,1
3133,ambazonia,concern,2
3134,cameroonrepublic,run,1
3135,concern,nation,1
3136,concern,people,1
3137,run,government,1
3138,ambazonia,watch,2
3139,break,citizen,5
3140,cameroon,break,5
3141,watch,ambazonia,2
3142,ambazonia,consider,3
3143,ambazonia,go,2
3144,ambazonia,paulkagame,1
3145,consider,front,2
3146,consider,work,1
3147,go,front,1
3148,go,work,1
3149,paulkagame,front,1
3150,choayaba,fight,3
3151,choayaba,gossip,1
3152,fight,brother,1
3153,fight,community,2
3154,gossip,community,1
3155,africa,tell,2
3156,tell,southerncameroon,2
3157,paulbiya,turn,3
3158,turn,ambazonia,2
3159,turn,weapon,1
3160,atemoben,paulkagame,1
3161,paulkagame,endgenocideinsoutherncameroon,1
3162,aucpap,endanglophonecrisis,1
3163,govt,aucpap,1
3164,govt,hold,2
3165,hold,genocide,2
3166,france,occupy,2
3167,occupy,dignity,2
3168,cameroonrepublic,cootgwucjqwz,1
3169,cameroonrepublic,leave,1
3170,cootgwucjqwz,ambazonia,1
3171,leave,independence,1
3172,biya,secede,1
3173,bless,ambazonia,1
3174,give,ambazonia,1
3175,lord,bless,1
3176,lord,give,1
3177,lord,make,1
3178,lord,restorationist,1
3179,lord,secede,1
3180,make,ambazonia,1
3181,restorationist,peace,1
3182,secede,ambazonia,1
3183,secede,union,1
3184,cameroonrepublic,free,1
3185,cameroonrepublic,stop,2
3186,free,genocideinsoutherncameroon,1
3187,stop,genocideinsoutherncameroon,2
3188,france,go,1
3189,france,leave,1
3190,france,remain,2
3191,go,period,1
3192,leave,period,1
3193,remain,period,2
3194,ayuktabeapoc,kemende,1
3195,kemende,regime,1
3196,ambazonia,free,1
3197,ambazonia,use,1
3198,call,truth,1
3199,do,truth,1
3200,france,use,1
3201,free,ambazonia,1
3202,ig,call,1
3203,ig,do,1
3204,use,ambazonia,1
3205,use,generation,1
3206,ambazonia,invade,1
3207,ambazonia,restore,1
3208,invade,genocide,1
3209,restore,statehood,1
3210,ambazonia,go,1
3211,build,lie,1
3212,cameroonrepublic,kill,1
3213,go,truth,2
3214,kill,cameroonrep,1
3215,nkengafacke,go,1
3216,nkengafacke,succeed,2
3217,succeed,truth,2
3218,whatthewomensay,build,1
3219,freemazinnamdikanunow,brusselsonemillionmarch,3
3220,freeoduduwa,freemazinnamdikanunow,3
3221,antonioguterre,t,1
3222,europe,help,1
3223,help,lone,1
3224,let,t,1
3225,potus,antonioguterre,1
3226,potus,let,1
3227,potus,watch,2
3228,watch,t,2
3229,afrikaans,kill,2
3230,afrikaans,wicke,1
3231,kill,tigray,1
3232,kill,ukraine,1
3233,wicke,tigray,1
3234,cameroon,evil,1
3235,france,cameroon,1
3236,france,go,1
3237,france,kill,1
3238,go,evil,1
3239,kill,blood,1
3240,canada,support,1
3241,support,ambazonia,1
3242,garichardson,kill,1
3243,kill,ambazonia,1
3244,ambazonia,know,1
3245,know,spirit,1
3246,militantwire,start,1
3247,militantwire,upgrade,1
3248,start,gun,1
3249,upgrade,weapon,1
3250,coyvj2mjmwae,unhumanright,1
3251,voanews,coyvj2mjmwae,1
3252,break,ambazonia,1
3253,emmanuelmacron,break,1
3254,emmanuelmacron,rapist,1
3255,rapist,account,1
3256,bother,post,2
3257,cameroun,bother,2
3258,cameroun,translate,1
3259,translate,post,1
3260,forget,cameroon,1
3261,impose,cameroon,1
3262,kill,ambazonia,1
3263,mfarussia,forget,1
3264,mfarussia,midrf,1
3265,midrf,cameroon,1
3266,puppet,impose,1
3267,puppet,kill,1
3268,ambazonia,ensue,1
3269,ambazonia,gain,1
3270,ambazonia,help,1
3271,ensue,t,1
3272,gain,independence,1
3273,help,t,1
3274,call,ambazonia,1
3275,france,leave,1
3276,france,prevail,2
3277,god,leave,1
3278,invasion,call,1
3279,leave,ambazonia,1
3280,leave,ukincameroon,1
3281,prevail,ambazonia,2
3282,choayaba,realipobdo,2
3283,realipobdo,t,2
3284,ambaforce,celebrate,1
3285,celebrate,rape,1
3286,amp,focus,1
3287,amp,prepare,1
3288,focus,independence,1
3289,prepare,march,1
3290,recognize,independence,1
3291,reluctant,recognize,1
3292,resolve,freedom,1
3293,take,lawsuit,1
3294,take,people,1
3295,terroristcameroun,resolve,1
3296,terroristcameroun,take,2
3297,biafran101,move,1
3298,move,oduduwa,1
3299,chrisdennysuk,come,2
3300,chrisdennysuk,give,1
3301,come,t,3
3302,enjoy,t,1
3303,give,assignment,1
3304,god,come,1
3305,god,enjoy,1
3306,continue,ambazonia,2
3307,emmanuelmacron,continue,2
3308,leahhardingaje,take,2
3309,take,country,1
3310,take,part,1
3311,africans,die,1
3312,assure,freedom,1
3313,assure,issue,1
3314,assure,people,1
3315,choayaba,assure,3
3316,die,people,1
3317,ambazonia,come,4
3318,ambazonia,fight,4
3319,come,fight,1
3320,come,freedom,3
3321,fight,fight,4
3322,ambazonia,eupartnership,1
3323,conclude,cameroon,1
3324,eupartnership,cameroon,1
3325,france,conclude,1
3326,boycotts,launch,1
3327,launch,mindset,1
3328,clique,reason,1
3329,reason,people,1
3330,lie,baby,1
3331,lie,collapse,1
3332,state,lie,2
3333,cameroun,tell,1
3334,cameroun,tiborpnagyjr,1
3335,tell,table,1
3336,tiborpnagyjr,force,1
3337,ask,buchamasacre,1
3338,undppa,ask,1
3339,help,genocideinsoutherncameroon,1
3340,kerrykennedyrfk,help,1
3341,coalitionafchpr,continue,2
